Data,Planta,Linha,Turno,Modelo,VIN,Pecas_Produzidas,Meta,Defeitos,Tempo_Parada_min,Operadores,Sucata_kg,Custo_R$
2025-03-22,Goiana,D,3,Hatch-Y,VIN004300,605,645,13,27,14,"76,5","1873101,79"
2025-06-15,Goiana,C,1,Hatch-Y,VIN004301,524,513,11,26,8,"35,5","1521283,84"
2025-05-01,Porto Real,A,3,Sedan-W,VIN004302,470,473,12,73,9,"92,6","1035349,85"
2025-03-23,Porto Real,D,2,Pickup-Z,VIN004303,562,592,7,60,17,"66,6","1255829,4"
2025-06-16,Betim,D,3,Pickup-Z,VIN004304,465,494,5,54,19,"113,3","1459934,98"
2025-05-19,Betim,D,3,Pickup-Z,VIN004305,628,631,14,41,9,"88,6","1527293,14"
2025-05-17,Goiana,D,2,Hatch-Y,VIN004306,444,438,4,64,9,"75,3","1132224,69"
2025-02-27,Goiana,A,1,Hatch-Y,VIN004307,460,469,5,52,20,"20,7","856086,02"
2025-01-07,Betim,D,2,Hatch-Y,VIN004308,616,623,15,74,18,"63,2","1853340,22"
2025-03-05,Goiana,A,2,Sedan-W,VIN004309,602,627,5,88,10,"12,8","1615731,72"
2025-02-21,Goiana,B,3,Hatch-Y,VIN004310,536,536,4,86,18,20,"1670627,28"
2025-01-30,Goiana,C,1,SUV-X,VIN004311,435,473,6,2,14,7,"1077255,63"
2025-06-17,Betim,C,3,Sedan-W,VIN004312,548,580,11,71,13,"22,2","1473473,87"
2025-06-02,Betim,D,1,Hatch-Y,VIN004313,533,567,15,0,17,38,"1416531,77"
2025-03-11,Porto Real,A,3,Sedan-W,VIN004314,587,593,1,59,18,"40,5","1391947,42"
2025-06-06,Porto Real,C,1,Sedan-W,VIN004315,544,578,9,67,14,"9,6","1426854,94"
2025-04-17,Goiana,B,1,Sedan-W,VIN004316,434,462,2,17,9,93,"1253433,16"
2025-06-20,Porto Real,B,1,SUV-X,VIN004317,569,578,15,51,17,"16,3","1333238,71"
2025-05-13,Porto Real,A,1,Sedan-W,VIN004318,416,420,4,10,17,"99,8","1035758,75"
2025-06-12,Betim,C,2,SUV-X,VIN004319,564,549,14,17,9,"17,2","1641183,05"
2025-06-27,Betim,D,1,Hatch-Y,VIN004320,451,448,9,14,20,"61,1","1189890,94"
2025-01-18,Betim,B,3,Sedan-W,VIN004321,478,482,7,55,13,"61,6","1199743,43"
2025-01-24,Betim,C,1,Sedan-W,VIN004322,560,549,14,76,20,"44,6","1405891,68"
2025-03-10,Porto Real,C,1,Pickup-Z,VIN004323,571,536,11,84,10,"21,2","1768736,1"
2025-06-15,Porto Real,A,2,Hatch-Y,VIN004324,565,567,1,36,9,"79,5","1078545,34"
2025-05-19,Betim,C,2,Pickup-Z,VIN004325,561,555,12,71,17,"76,3","1397233,3"
2025-03-11,Betim,B,3,Pickup-Z,VIN004326,486,483,6,8,16,"95,7","1477114,57"
2025-06-04,Goiana,A,2,Hatch-Y,VIN004327,411,451,1,74,12,"37,9","793387,6"
2025-01-17,Betim,A,3,Hatch-Y,VIN004328,615,617,15,17,20,"22,8","1173292,79"
2025-01-21,Betim,B,1,Sedan-W,VIN004329,586,576,10,54,14,"84,7","1553033,08"
2025-02-10,Porto Real,B,1,Pickup-Z,VIN004330,573,573,15,34,12,"97,8","1155132,13"
2025-04-08,Goiana,C,1,Hatch-Y,VIN004331,425,425,5,58,12,"30,5","1047076,42"
2025-06-27,Goiana,B,3,Sedan-W,VIN004332,540,559,7,43,13,"11,7","1034662,07"
2025-02-24,Betim,B,1,Sedan-W,VIN004333,476,487,13,84,10,"118,6",1514612
2025-02-07,Betim,D,2,Sedan-W,VIN004334,620,640,3,75,9,"25,9","1169747,04"
2025-04-13,Porto Real,B,1,Hatch-Y,VIN004335,463,474,4,45,8,"90,4","850423,07"
2025-04-08,Betim,C,2,SUV-X,VIN004336,479,480,1,61,9,74,"1100557,93"
2025-02-13,Porto Real,A,3,SUV-X,VIN004337,621,604,14,81,12,"109,4","1895487,41"
2025-04-26,Betim,B,3,SUV-X,VIN004338,474,461,12,8,19,"35,4","1231946,25"
2025-04-06,Porto Real,A,3,Pickup-Z,VIN004339,618,599,0,43,15,"114,2","1797995,3"
2025-01-24,Betim,B,3,Pickup-Z,VIN004340,478,501,14,83,15,"91,6","1417931,49"
2025-02-17,Porto Real,B,1,Hatch-Y,VIN004341,605,632,13,53,13,"22,3","1375431,06"
2025-05-10,Betim,B,3,SUV-X,VIN004342,581,598,14,66,14,"104,1","1736667,22"
2025-06-09,Porto Real,A,3,Hatch-Y,VIN004343,567,593,10,53,13,"75,2","1253837,14"
2025-02-28,Betim,B,2,Pickup-Z,VIN004344,472,458,7,86,11,"110,4","1251237,41"
2025-01-19,Porto Real,A,1,SUV-X,VIN004345,578,596,0,8,18,"96,2","1103767,88"
2025-03-15,Goiana,C,2,SUV-X,VIN004346,532,497,15,9,12,"46,9","1410339,06"
2025-02-12,Betim,A,3,Sedan-W,VIN004347,409,448,1,7,15,"90,2","803370,93"
2025-04-09,Porto Real,B,1,Hatch-Y,VIN004348,413,446,6,18,20,69,"915861,98"
2025-02-17,Betim,A,3,SUV-X,VIN004349,606,610,1,65,10,"119,7","1742567,84"
2025-06-25,Goiana,B,1,Hatch-Y,VIN004350,471,444,4,17,9,"48,7","1328874,45"
2025-04-27,Betim,C,3,Sedan-W,VIN004351,611,617,4,88,16,"33,1","1869667,87"
2025-04-07,Porto Real,D,3,Sedan-W,VIN004352,533,552,9,60,14,"56,6","1499888,82"
2025-03-04,Goiana,D,1,Pickup-Z,VIN004353,561,541,13,76,16,"89,2","1057219,76"
2025-01-01,Porto Real,B,3,Sedan-W,VIN004354,571,599,2,37,20,"35,6","1317422,68"
2025-05-10,Porto Real,B,3,Pickup-Z,VIN004355,467,444,5,23,9,"69,1","1309373,95"
2025-05-09,Porto Real,B,3,SUV-X,VIN004356,565,597,2,29,19,"31,9","1803601,07"
2025-01-25,Porto Real,C,3,SUV-X,VIN004357,540,505,7,0,19,"84,4","1480402,4"
2025-03-10,Porto Real,A,3,Hatch-Y,VIN004358,654,629,14,83,11,"104,4","1572978,02"
2025-05-16,Goiana,B,2,Sedan-W,VIN004359,582,618,0,36,19,"34,2","1328248,95"
2025-03-23,Betim,B,2,Hatch-Y,VIN004360,504,477,3,41,20,"118,4","1192910,99"
2025-05-12,Porto Real,D,2,SUV-X,VIN004361,476,460,4,71,16,"75,9","1183167,77"
2025-06-24,Betim,B,1,Sedan-W,VIN004362,511,492,9,7,19,"99,8","1466224,14"
2025-06-20,Goiana,C,3,Pickup-Z,VIN004363,503,477,1,45,12,"23,1","1393375,84"
2025-04-22,Porto Real,A,1,Sedan-W,VIN004364,522,527,12,50,8,"77,9","1053564,23"
2025-04-22,Betim,D,1,Pickup-Z,VIN004365,442,462,8,71,18,"65,8","1403248,91"
2025-01-17,Porto Real,C,2,SUV-X,VIN004366,486,458,2,84,10,"46,5","981588,21"
2025-02-22,Goiana,B,3,Hatch-Y,VIN004367,613,598,14,70,15,"103,7","1216831,45"
2025-01-28,Porto Real,A,2,Pickup-Z,VIN004368,521,551,6,57,13,"93,5","1135116,26"
2025-03-15,Porto Real,B,3,Hatch-Y,VIN004369,583,611,15,47,12,"89,3","1538815,19"
2025-02-23,Porto Real,A,3,Hatch-Y,VIN004370,571,556,11,15,9,"102,6","1396181,37"
2025-03-09,Porto Real,C,2,Hatch-Y,VIN004371,452,467,13,54,17,"96,4","1393969,3"
2025-06-02,Goiana,A,1,Hatch-Y,VIN004372,537,530,14,45,12,"101,2","1711222,72"
2025-02-13,Goiana,A,1,Hatch-Y,VIN004373,539,557,15,1,12,"101,9","1047078,12"
2025-05-27,Betim,B,1,Sedan-W,VIN004374,534,572,0,70,11,"105,5","1570985,83"
2025-05-02,Goiana,D,2,Pickup-Z,VIN004375,576,545,7,56,10,"115,4","1267994,15"
2025-01-09,Porto Real,C,2,SUV-X,VIN004376,635,646,5,44,19,"68,4","1598163,71"
2025-04-02,Porto Real,B,1,Hatch-Y,VIN004377,543,581,14,61,8,"12,4","1314585,33"
2025-02-13,Porto Real,B,3,Hatch-Y,VIN004378,430,460,13,59,9,19,1079845
2025-03-27,Goiana,A,3,Hatch-Y,VIN004379,468,479,2,65,19,"19,1","1074172,44"
2025-03-09,Goiana,A,2,SUV-X,VIN004380,579,588,9,27,13,"90,2","1657413,42"
2025-05-24,Goiana,C,2,Pickup-Z,VIN004381,595,599,8,4,19,"90,2","1435476,66"
2025-02-19,Porto Real,C,3,Pickup-Z,VIN004382,498,470,1,2,11,93,"1387357,09"
2025-05-04,Goiana,C,2,Hatch-Y,VIN004383,589,574,11,45,9,"7,8","1239863,48"
2025-03-18,Porto Real,C,2,SUV-X,VIN004384,511,531,9,63,20,"39,4","1600485,4"
2025-05-25,Porto Real,A,2,Hatch-Y,VIN004385,508,548,15,12,17,"42,2","1580014,48"
2025-06-01,Goiana,A,2,Hatch-Y,VIN004386,557,577,15,34,9,"83,8","1172430,61"
2025-01-20,Betim,B,2,SUV-X,VIN004387,536,553,6,72,17,"25,8","1592527,2"
2025-05-27,Porto Real,C,3,SUV-X,VIN004388,521,504,6,70,17,"99,4","1089024,66"
2025-02-04,Porto Real,D,3,Sedan-W,VIN004389,427,435,10,8,15,"34,9","987950,87"
2025-03-17,Porto Real,B,3,Sedan-W,VIN004390,656,645,13,74,18,"60,6","1456307,65"
2025-01-25,Goiana,A,2,SUV-X,VIN004391,510,480,1,12,9,"55,2","1527212,39"
2025-01-03,Betim,A,1,SUV-X,VIN004392,549,537,15,39,18,"103,3","1619431,44"
2025-02-25,Betim,D,2,Pickup-Z,VIN004393,485,493,10,77,18,"10,8","1405128,62"
2025-03-26,Goiana,D,1,Pickup-Z,VIN004394,552,560,9,2,16,"72,7","1671479,22"
2025-01-09,Porto Real,D,2,Pickup-Z,VIN004395,477,480,14,84,20,"50,6","868511,03"
2025-04-06,Porto Real,B,2,Sedan-W,VIN004396,656,630,6,34,14,"81,7",1433209
2025-06-26,Betim,B,2,SUV-X,VIN004397,623,597,6,7,10,"112,2","1406374,15"
2025-03-17,Porto Real,A,1,Sedan-W,VIN004398,412,421,9,82,20,"101,9","927634,3"
2025-02-06,Porto Real,D,2,SUV-X,VIN004399,494,494,8,26,10,"40,1","1297489,16"
2025-02-13,Porto Real,A,3,SUV-X,VIN004400,537,565,0,48,9,"52,7","1474895,64"
2025-06-22,Porto Real,C,1,SUV-X,VIN004401,454,438,5,10,15,"29,7","1428060,6"
2025-06-02,Porto Real,B,3,SUV-X,VIN004402,578,616,11,60,16,"97,2","1268923,83"
2025-01-11,Goiana,B,2,SUV-X,VIN004403,426,450,0,3,10,"92,2","1261959,08"
2025-01-08,Betim,A,3,Sedan-W,VIN004404,611,577,8,26,15,"118,9","1200623,76"
2025-06-06,Porto Real,C,2,SUV-X,VIN004405,595,611,7,60,11,"77,1","1571751,34"
2025-04-26,Porto Real,D,1,SUV-X,VIN004406,388,420,9,69,9,28,"764005,56"
2025-01-14,Porto Real,A,1,SUV-X,VIN004407,507,530,11,29,18,"6,2","1065891,89"
2025-05-12,Porto Real,D,3,Sedan-W,VIN004408,535,509,7,31,15,47,"1182450,29"
2025-05-23,Goiana,A,2,Pickup-Z,VIN004409,584,569,6,86,11,"50,5","1446288,65"
2025-03-12,Porto Real,C,1,Hatch-Y,VIN004410,419,447,15,87,20,42,"1090330,55"
2025-05-07,Goiana,D,3,Pickup-Z,VIN004411,568,547,10,65,10,"9,2","1555716,88"
2025-02-19,Goiana,D,1,Hatch-Y,VIN004412,625,631,8,60,14,"10,9","1412909,74"
2025-02-20,Porto Real,A,3,Pickup-Z,VIN004413,540,523,5,23,16,"21,8","1658487,38"
2025-05-05,Goiana,A,3,Hatch-Y,VIN004414,619,625,6,14,14,"90,7","1556474,63"
2025-01-16,Goiana,C,3,SUV-X,VIN004415,600,591,7,79,8,"19,7","1212091,84"
2025-06-25,Betim,D,1,Hatch-Y,VIN004416,517,553,9,56,16,89,"936941,49"
2025-06-27,Goiana,D,2,Pickup-Z,VIN004417,543,568,4,43,19,"95,7","1188727,75"
2025-06-11,Betim,D,1,Pickup-Z,VIN004418,587,596,12,20,15,"43,5","1828001,74"
2025-03-09,Porto Real,D,2,Pickup-Z,VIN004419,492,511,4,36,8,"81,6","1168879,55"
2025-06-03,Betim,D,1,Hatch-Y,VIN004420,459,464,11,90,13,"81,3","984712,62"
2025-05-18,Betim,B,1,Pickup-Z,VIN004421,494,467,9,1,19,"108,3","1311786,77"
2025-04-22,Betim,D,1,SUV-X,VIN004422,448,479,3,45,18,"50,8","1104135,68"
2025-06-29,Betim,A,1,Sedan-W,VIN004423,643,646,0,39,13,"17,9","1842561,5"
2025-04-12,Porto Real,D,3,Hatch-Y,VIN004424,608,618,7,17,16,"53,5","1284287,17"
2025-02-15,Betim,B,1,Sedan-W,VIN004425,612,597,11,51,17,74,"1821224,62"
2025-01-29,Porto Real,A,2,SUV-X,VIN004426,591,571,5,71,8,"41,7","1496115,46"
2025-05-31,Betim,B,2,SUV-X,VIN004427,521,486,10,15,15,"86,4","983693,75"
2025-01-22,Goiana,B,2,Sedan-W,VIN004428,495,476,9,84,17,"21,1","1126863,34"
2025-06-20,Goiana,D,1,Sedan-W,VIN004429,391,431,1,73,8,"6,5","1246377,89"
2025-03-05,Goiana,C,2,Sedan-W,VIN004430,652,629,3,60,17,"46,1","1764793,38"
2025-06-23,Goiana,A,2,Sedan-W,VIN004431,604,596,9,37,16,"39,4",1424295
2025-03-13,Betim,C,2,Sedan-W,VIN004432,424,457,14,40,14,"88,9","1353920,32"
2025-05-01,Betim,C,3,Sedan-W,VIN004433,481,511,14,24,9,"25,4","1072151,35"
2025-03-27,Goiana,A,1,Sedan-W,VIN004434,618,590,9,35,20,"62,6","1325950,37"
2025-04-12,Porto Real,C,1,Sedan-W,VIN004435,654,628,7,85,9,"82,6","1845916,33"
2025-03-17,Porto Real,C,3,Pickup-Z,VIN004436,540,526,1,10,11,107,"1096519,24"
2025-02-11,Betim,B,2,Pickup-Z,VIN004437,640,628,2,9,8,"67,2","1492477,18"
2025-06-18,Goiana,A,3,Pickup-Z,VIN004438,571,592,11,67,16,"59,7","1198074,04"
2025-05-29,Goiana,A,2,SUV-X,VIN004439,550,578,14,66,10,"30,7","1682937,23"
2025-03-01,Goiana,D,1,SUV-X,VIN004440,527,547,6,38,12,36,"1658884,8"
2025-03-04,Porto Real,B,1,Pickup-Z,VIN004441,532,556,2,10,12,"14,8","1446272,15"
2025-03-01,Goiana,C,2,Hatch-Y,VIN004442,627,624,14,6,13,"71,7","1847713,94"
2025-05-04,Porto Real,D,3,Hatch-Y,VIN004443,520,551,7,75,19,"116,6","1054328,08"
2025-01-25,Porto Real,A,2,Sedan-W,VIN004444,640,609,14,51,17,"31,7","1811902,65"
2025-02-21,Porto Real,C,1,Pickup-Z,VIN004445,532,511,13,1,16,"45,7","1087369,26"
2025-06-28,Betim,C,3,Pickup-Z,VIN004446,494,486,7,60,19,98,"1516100,39"
2025-01-21,Betim,A,3,SUV-X,VIN004447,391,431,7,48,18,"35,6","1227749,84"
2025-03-19,Porto Real,C,1,Sedan-W,VIN004448,446,446,14,5,12,"24,5","980900,65"
2025-03-21,Betim,C,2,Hatch-Y,VIN004449,571,553,14,85,9,"35,2","1232989,51"
2025-02-12,Betim,C,1,SUV-X,VIN004450,564,576,4,73,12,"55,8","1521314,34"
2025-05-08,Goiana,A,3,SUV-X,VIN004451,442,428,14,71,12,"68,9","1372815,68"
2025-04-05,Goiana,C,1,Sedan-W,VIN004452,463,432,13,90,12,40,"1281362,86"
2025-06-09,Goiana,C,1,Pickup-Z,VIN004453,639,619,4,3,11,"11,9","1925295,45"
2025-05-15,Porto Real,C,2,SUV-X,VIN004454,654,636,10,38,15,"112,8","1481284,62"
2025-03-31,Goiana,C,1,Sedan-W,VIN004455,608,608,10,12,9,"114,5","1774215,39"
2025-06-17,Goiana,C,1,Pickup-Z,VIN004456,427,437,9,0,18,"6,3","1134041,66"
2025-03-08,Goiana,D,3,SUV-X,VIN004457,619,644,9,71,15,"81,6","1300444,65"
2025-03-22,Betim,D,2,SUV-X,VIN004458,502,498,0,24,18,"76,9","1146729,62"
2025-04-13,Betim,C,2,Pickup-Z,VIN004459,547,537,2,68,10,"72,1","1592221,72"
2025-04-28,Porto Real,A,1,Sedan-W,VIN004460,530,510,7,89,10,7,"1370849,32"
2025-03-15,Goiana,C,1,Sedan-W,VIN004461,466,466,10,67,14,"17,8","856088,99"
2025-03-19,Betim,B,3,Pickup-Z,VIN004462,471,490,14,4,15,"38,5","1335375,99"
2025-04-02,Goiana,D,3,SUV-X,VIN004463,469,489,10,65,10,"45,1","918466,09"
2025-03-29,Betim,C,1,Pickup-Z,VIN004464,462,490,10,73,13,"68,3","1195534,75"
2025-04-06,Porto Real,B,1,Pickup-Z,VIN004465,418,436,3,78,20,"36,4","845942,98"
2025-01-10,Porto Real,A,1,Sedan-W,VIN004466,473,491,3,1,19,"100,9","1032894,2"
2025-04-16,Porto Real,B,3,SUV-X,VIN004467,419,427,6,33,9,"19,2","767649,01"
2025-01-02,Goiana,C,3,SUV-X,VIN004468,553,541,0,71,19,"72,3","1521250,38"
2025-06-10,Porto Real,B,3,Hatch-Y,VIN004469,603,595,1,59,14,"82,9","1887489,61"
2025-01-10,Betim,D,3,Sedan-W,VIN004470,541,574,3,73,12,"62,8","1052590,55"
2025-06-04,Betim,B,2,SUV-X,VIN004471,590,598,6,42,20,"38,7","1407385,27"
2025-04-06,Goiana,B,3,SUV-X,VIN004472,442,455,12,23,10,47,"1260582,27"
2025-01-22,Porto Real,B,3,Hatch-Y,VIN004473,599,577,7,60,18,"15,3","1244856,1"
2025-06-12,Betim,D,2,SUV-X,VIN004474,541,554,15,46,12,"47,7","1044178,95"
2025-02-11,Porto Real,B,2,Sedan-W,VIN004475,438,430,3,18,13,"119,5","905462,48"
2025-01-03,Betim,A,3,Sedan-W,VIN004476,629,603,13,64,12,"109,9","1398913,72"
2025-06-13,Porto Real,C,2,Hatch-Y,VIN004477,653,619,5,49,10,86,"1893549,98"
2025-03-19,Goiana,B,3,Sedan-W,VIN004478,655,635,15,27,20,"28,3","2013109,47"
2025-04-24,Goiana,B,2,SUV-X,VIN004479,491,480,12,18,9,"17,5","1153736,82"
2025-03-06,Betim,B,2,Sedan-W,VIN004480,518,512,5,73,9,"18,4","1572795,6"
2025-05-21,Porto Real,D,3,SUV-X,VIN004481,460,489,1,79,11,"13,1","1207917,32"
2025-06-21,Betim,D,2,Sedan-W,VIN004482,514,487,1,26,13,"102,7","1261550,82"
2025-01-05,Porto Real,D,2,SUV-X,VIN004483,602,596,4,41,15,67,"1272856,61"
2025-05-21,Goiana,D,3,Hatch-Y,VIN004484,413,421,4,69,16,"103,6","1003653,45"
2025-05-09,Goiana,D,3,SUV-X,VIN004485,602,633,1,23,11,"47,1","1463808,27"
2025-05-31,Goiana,C,1,SUV-X,VIN004486,500,518,4,38,15,"36,2","918656,85"
2025-03-12,Goiana,B,3,Pickup-Z,VIN004487,511,535,11,67,20,"66,4","1382172,41"
2025-03-15,Porto Real,D,2,Hatch-Y,VIN004488,567,555,4,23,18,"104,9","1268788,01"
2025-04-21,Porto Real,A,1,Sedan-W,VIN004489,462,466,2,72,11,46,"1275235,31"
2025-03-06,Betim,D,2,Sedan-W,VIN004490,450,420,9,16,9,"5,1","1342286,34"
2025-04-16,Porto Real,C,1,Sedan-W,VIN004491,563,543,0,49,16,"42,1","1650017,43"
2025-04-18,Goiana,A,1,Hatch-Y,VIN004492,576,614,8,61,9,"61,5","1109145,28"
2025-05-16,Betim,C,1,Hatch-Y,VIN004493,597,626,12,67,17,"10,1","1703152,98"
2025-04-07,Goiana,A,1,SUV-X,VIN004494,567,545,11,67,17,72,"1234811,16"
2025-01-31,Goiana,A,3,Hatch-Y,VIN004495,586,618,0,68,18,"11,9","1176044,52"
2025-02-24,Betim,B,1,Hatch-Y,VIN004496,423,442,0,24,19,"114,6","1284962,51"
2025-06-26,Porto Real,D,1,Sedan-W,VIN004497,414,450,6,61,13,"106,1","993158,76"
2025-05-12,Goiana,D,3,Hatch-Y,VIN004498,412,440,14,51,13,"91,4","981288,43"
2025-04-19,Porto Real,C,3,Hatch-Y,VIN004499,590,594,6,64,14,20,"1489183,18"
2025-01-26,Goiana,C,1,Sedan-W,VIN004500,525,501,8,77,20,"28,5","984091,51"
2025-02-25,Goiana,C,1,Hatch-Y,VIN004501,475,444,8,69,11,"81,8","1241458,25"
2025-03-19,Goiana,B,2,Pickup-Z,VIN004502,592,577,6,10,12,"61,7","1753124,07"
2025-02-14,Porto Real,B,3,Hatch-Y,VIN004503,496,533,13,6,14,"92,8","1107220,1"
2025-05-14,Porto Real,C,2,Pickup-Z,VIN004504,633,608,3,80,14,"37,5","1465792,94"
2025-03-12,Goiana,A,2,Hatch-Y,VIN004505,420,430,14,58,9,"74,6","1261021,79"
2025-06-08,Betim,D,3,Sedan-W,VIN004506,565,572,4,23,18,"12,5","1136516,63"
2025-01-04,Betim,B,2,Sedan-W,VIN004507,496,485,5,7,13,"101,8","1320868,32"
2025-01-22,Betim,A,1,Pickup-Z,VIN004508,462,444,10,88,8,"100,1","1021419,44"
2025-05-17,Goiana,C,1,SUV-X,VIN004509,545,532,12,44,15,"38,1","1091068,14"
2025-04-04,Goiana,C,3,Pickup-Z,VIN004510,554,581,12,22,20,"97,7","1155927,45"
2025-05-24,Goiana,C,2,Sedan-W,VIN004511,479,445,15,43,14,"114,3","1316890,02"
2025-03-06,Goiana,B,1,Pickup-Z,VIN004512,392,425,4,41,9,"76,3","765914,07"
2025-02-05,Betim,A,1,Hatch-Y,VIN004513,512,540,12,17,16,"47,5","1315874,26"
2025-01-08,Porto Real,D,3,Pickup-Z,VIN004514,511,500,10,85,20,"10,7","1301530,58"
2025-03-29,Porto Real,C,2,SUV-X,VIN004515,527,549,11,31,9,"48,7","1347954,15"
2025-02-22,Goiana,D,1,Pickup-Z,VIN004516,561,596,9,37,14,"101,2","1595531,2"
2025-01-29,Goiana,B,1,Hatch-Y,VIN004517,597,582,9,51,18,"94,9","1762267,97"
2025-05-14,Betim,B,2,Hatch-Y,VIN004518,494,462,11,53,17,"9,1","1048769,94"
2025-01-04,Betim,D,2,Pickup-Z,VIN004519,662,632,3,55,10,"64,8","2114074,65"
2025-01-06,Porto Real,D,3,Pickup-Z,VIN004520,583,593,7,3,18,"36,4","1544489,18"
2025-01-04,Betim,A,2,Pickup-Z,VIN004521,465,458,15,29,14,"12,6","1136546,24"
2025-01-23,Goiana,C,2,SUV-X,VIN004522,504,524,3,78,14,"10,8","912796,34"
2025-06-02,Porto Real,C,3,Sedan-W,VIN004523,588,571,12,44,12,"116,6","1795575,18"
2025-03-08,Goiana,B,1,Hatch-Y,VIN004524,552,592,7,29,13,"113,5","1316638,73"
2025-06-08,Betim,D,3,Sedan-W,VIN004525,448,466,8,68,14,"18,8",939986
2025-03-16,Porto Real,B,1,SUV-X,VIN004526,520,502,3,29,13,"14,6","980910,54"
2025-01-16,Betim,C,2,SUV-X,VIN004527,612,591,13,6,9,"6,1","1457706,25"
2025-04-07,Porto Real,B,1,Hatch-Y,VIN004528,481,488,7,54,13,"8,4","1456508,48"
2025-01-24,Betim,B,3,SUV-X,VIN004529,584,550,11,75,20,"115,4","1858376,75"
2025-03-08,Goiana,C,3,Pickup-Z,VIN004530,607,629,5,58,20,"79,4","1478922,96"
2025-04-12,Goiana,C,1,SUV-X,VIN004531,570,599,7,36,17,"62,2","1615338,56"
2025-01-10,Goiana,D,3,Hatch-Y,VIN004532,486,480,2,47,14,"20,2","904872,98"
2025-06-14,Goiana,A,3,SUV-X,VIN004533,643,625,13,55,18,"91,4","1233048,46"
2025-01-02,Porto Real,B,2,SUV-X,VIN004534,572,569,7,28,16,"31,9","1818432,67"
2025-02-06,Porto Real,C,1,Pickup-Z,VIN004535,618,603,6,11,20,17,"1374172,78"
2025-03-19,Goiana,B,3,Pickup-Z,VIN004536,437,464,10,1,16,"5,9","795748,28"
2025-05-28,Goiana,A,3,Sedan-W,VIN004537,511,476,15,59,20,"36,4","1624960,47"
2025-05-28,Porto Real,A,3,Pickup-Z,VIN004538,601,593,8,71,8,46,"1283134,69"
2025-05-20,Porto Real,C,1,Sedan-W,VIN004539,466,491,14,54,17,"19,8","1099383,14"
2025-06-24,Porto Real,B,3,SUV-X,VIN004540,443,463,6,22,10,"88,3","1405128,54"
2025-04-16,Goiana,B,1,Pickup-Z,VIN004541,532,525,10,76,14,"103,7","1646999,18"
2025-05-14,Goiana,C,1,Sedan-W,VIN004542,631,627,7,79,17,"15,8","1822126,46"
2025-05-03,Porto Real,C,2,Pickup-Z,VIN004543,488,485,11,15,17,7,"1167191,36"
2025-03-12,Betim,A,3,Sedan-W,VIN004544,512,479,13,25,17,"26,3","1373036,16"
2025-06-23,Betim,B,2,Pickup-Z,VIN004545,631,607,7,48,19,"31,7","1945413,55"
2025-01-24,Betim,D,2,Hatch-Y,VIN004546,479,519,10,35,10,"79,1","1519016,97"
2025-02-18,Betim,D,2,Sedan-W,VIN004547,668,643,2,60,11,"109,6","2057668,98"
2025-04-10,Betim,C,1,Sedan-W,VIN004548,388,427,10,68,13,"71,4","1017087,47"
2025-01-28,Porto Real,C,2,Pickup-Z,VIN004549,470,494,3,5,14,108,"959019,5"
2025-05-11,Porto Real,B,1,SUV-X,VIN004550,582,585,10,90,10,"57,4","1411632,61"
2025-01-29,Betim,A,1,Sedan-W,VIN004551,536,560,8,28,18,"93,6","1700188,73"
2025-06-10,Goiana,B,1,SUV-X,VIN004552,593,559,14,32,8,"30,5","1637252,36"
2025-03-17,Goiana,B,3,Hatch-Y,VIN004553,483,482,1,44,19,"94,4","1407052,64"
2025-03-17,Porto Real,B,2,SUV-X,VIN004554,599,587,14,87,16,39,"1723053,42"
2025-03-02,Goiana,D,2,SUV-X,VIN004555,579,560,11,53,15,"109,7","1074637,66"
2025-05-26,Betim,B,2,SUV-X,VIN004556,582,588,1,0,19,116,"1635177,93"
2025-01-31,Goiana,A,3,Hatch-Y,VIN004557,420,425,15,90,11,"116,9","1312259,96"
2025-01-16,Betim,B,2,SUV-X,VIN004558,445,437,2,23,17,"18,2","999768,55"
2025-04-30,Porto Real,B,1,Pickup-Z,VIN004559,597,619,8,40,14,"117,4","1725548,52"
2025-03-27,Goiana,D,3,Hatch-Y,VIN004560,437,434,8,81,19,"112,5","1320783,31"
2025-04-20,Porto Real,A,2,Pickup-Z,VIN004561,541,564,6,36,13,"71,6","1137352,2"
2025-02-14,Betim,C,2,SUV-X,VIN004562,569,548,1,22,18,"24,6","1509562,49"
2025-02-11,Goiana,A,2,Hatch-Y,VIN004563,510,545,0,32,20,"112,3","1446587,92"
2025-05-28,Porto Real,C,2,SUV-X,VIN004564,527,561,9,53,16,"57,9","1492830,85"
2025-06-16,Porto Real,C,1,Pickup-Z,VIN004565,606,638,15,1,13,"97,6","1388937,1"
2025-04-25,Betim,A,1,Hatch-Y,VIN004566,429,431,0,72,11,102,"1321046,3"
2025-06-08,Porto Real,C,1,Hatch-Y,VIN004567,669,647,5,85,20,"39,7","1480177,03"
2025-06-23,Goiana,B,3,SUV-X,VIN004568,457,464,15,35,19,54,"1032788,41"
2025-02-14,Goiana,D,3,Sedan-W,VIN004569,539,522,0,27,10,"6,9","1464294,41"
2025-06-06,Porto Real,B,2,SUV-X,VIN004570,656,637,4,38,15,"95,7","2009713,22"
2025-05-01,Porto Real,A,3,Sedan-W,VIN004571,576,587,7,63,12,"99,1","1734076,54"
2025-02-15,Porto Real,C,2,SUV-X,VIN004572,471,453,14,28,15,"88,3","946707,48"
